# x0 y0 zi zf ux uy uz E deltaE deltaX
-0.0 -0.0 -0.0 0.0206063374826 0.849299940141 0.508063509322 0.143391360169 0.047 0.047 0.143706967131
0.111826144823 -0.0516946025677 0.0206063374826 0.273850317267 0.31269850065 -0.542907533874 0.779404296469 0.097 0.05 0.324919917599
0.224041840943 -0.327036100428 0.273850317267 0.0689442876436 0.276625856878 -0.842924654795 -0.461471734395 0.147 0.05 0.444027259638
0.077797335731 -0.675290461005 0.0689442876436 0.0155225601098 -0.786038820694 -0.609852745134 -0.10110688213 0.197 0.05 0.528368854902
-0.250142883966 -0.887786228363 0.0155225601098 -0.513252486744 -0.40777108676 -0.174193448979 -0.896314332774 0.247 0.05 0.589943759147
-0.622932155393 -0.753234925424 -0.513252486744 -0.41021170702 -0.794593391416 0.585095725911 0.162124439361 0.297 0.05 0.635565989493
-1.15065839271 -0.632963885395 -0.41021170702 -0.0518185593004 -0.821755266829 -0.196057144601 0.535051284915 0.347 0.05 0.66982952443
-1.70232786458 -0.801471103788 -0.0518185593004 0.317514269361 -0.794400318087 -0.295530790888 0.530650248525 0.397 0.05 0.696000481839
-2.15050831343 -0.791803786994 0.317514269361 0.903778252501 -0.479854246044 0.314387361479 0.819085153996 0.447 0.05 0.715754619993
-2.63776003274 -0.611210045275 0.903778252501 0.562074649584 -0.863943303968 0.186416578514 -0.467814949295 0.497 0.05 0.730424719072
-3.22547807929 -0.462842812505 0.562074649584 0.0850163111105 -0.734237087847 0.21656754017 -0.643423965497 0.547 0.05 0.741437005856
-3.51398001355 -0.35082656912 0.0850163111105 -0.661365663396 -0.0434969169446 0.0846393674136 -0.995461800221 0.597 0.05 0.749784647025
-3.80557069016 -0.0825862829963 -0.661365663396 -0.871354859682 -0.728626835605 0.625998089855 -0.277901647953 0.647 0.05 0.755624149167
-4.2414291645 0.362972662226 -0.871354859682 -1.41846623091 -0.422683687185 0.550285104535 -0.720086664447 0.697 0.05 0.759785451163
-4.63082146132 0.744376446842 -1.41846623091 -1.92147732131 -0.600245779587 0.452128416148 -0.659761244239 0.747 0.05 0.762413819841
-5.14524835594 1.1658729026 -1.92147732131 -1.82826822265 -0.747943895352 0.65244507744 0.122046508885 0.797 0.05 0.763717860588
-5.81105901518 1.37771121538 -1.82826822265 -1.82244346037 -0.99519223233 -0.0976437733802 0.00762326897871 0.847 0.05 0.764076710171
-6.53683108903 1.50287598462 -1.82244346037 -1.83245646041 -0.904895200811 0.425432496218 -0.0131097944744 0.897 0.05 0.763780093223
-7.20831669227 1.86296754566 -1.83245646041 -1.80022628781 -0.854319656488 0.518028478758 0.0422423926035 0.947 0.05 0.762981702104
-7.87408362309 2.15778861528 -1.80022628781 -1.516560149 -0.892299785599 0.255198605552 0.372390607219 0.997 0.05 0.761743538393
-8.38550293916 2.26510102299 -1.516560149 -0.838685025464 -0.451467853239 0.0266154986154 0.891890347927 1.047 0.05 0.760043120895
-8.86342464599 2.05714342861 -0.838685025464 -0.744996035515 -0.808430132887 -0.575464704136 0.123616724329 1.097 0.05 0.757898985412
-9.53606770808 1.7641788639 -0.744996035515 -0.852244188641 -0.969805946645 -0.198289393812 -0.141977963617 1.147 0.05 0.755385909142
-10.2691482037 1.62302129588 -0.852244188641 -0.955559238844 -0.97475270306 -0.176100116304 -0.137280431656 1.197 0.05 0.752583955029
-10.9913521391 1.43806412968 -0.955559238844 -0.940232173058 -0.948307632458 -0.316693105723 0.0204477629631 1.247 0.05 0.749571765566
-11.6788214995 1.15446684401 -0.940232173058 -1.02582657205 -0.889727666507 -0.441853900167 -0.114672622535 1.297 0.05 0.74642401211
-12.2946335284 0.820796504013 -1.02582657205 -1.3669008409 -0.763617325811 -0.45416647514 -0.458935063577 1.347 0.05 0.743186337061
-12.7975260191 0.536466521603 -1.3669008409 -1.91636015381 -0.592365533455 -0.312391147605 -0.742640455182 1.397 0.05 0.739872584471
-13.2612253155 0.14681639379 -1.91636015381 -1.96821574725 -0.664125247704 -0.744298498475 -0.0704088100317 1.447 0.05 0.736492967546
-13.7106374404 -0.346112356577 -1.96821574725 -2.39005544707 -0.558893015319 -0.597070400209 -0.575452460784 1.497 0.05 0.733057426225
-14.1769570249 -0.791238501106 -2.39005544707 -2.62243596533 -0.716770636782 -0.620313082028 -0.31851457504 1.547 0.05 0.729575776037
-14.6274625821 -1.32562360057 -2.62243596533 -2.6896321641 -0.520718413675 -0.848697230649 -0.0925491455817 1.597 0.05 0.726059634076
-14.9628981505 -1.96198941181 -2.6896321641 -2.6169652738 -0.405244782272 -0.908659212419 0.100573864042 1.647 0.05 0.722522605592
-15.3087208179 -2.55628572976 -2.6169652738 -2.34354866933 -0.554741290945 -0.74003066509 0.380285044207 1.697 0.05 0.718978062994
-15.6210883253 -3.13473921225 -2.34354866933 -2.07821707913 -0.315733742721 -0.873367616371 0.370865488259 1.747 0.05 0.715438881771
-15.7880051416 -3.69591651187 -2.07821707913 -1.58056867008 -0.151626439126 -0.698836327497 0.699025901043 1.797 0.05 0.711916980906
-15.867584289 -4.01444862279 -1.58056867008 -0.887922630934 -0.0722918898037 -0.196989379655 0.977736706364 1.847 0.05 0.708417751566
-15.9560778026 -4.21187649495 -0.887922630934 -0.242988566989 -0.178418384882 -0.362165783408 0.914878584985 1.897 0.05 0.704939512773
-16.0503329773 -4.42264260579 -0.242988566989 0.435617899447 -0.0894340366944 -0.23696651684 0.967392589892 1.947 0.05 0.701479909529
-16.1279019885 -4.63896841179 0.435617899447 1.07415932969 -0.132373908016 -0.38167673842 0.914767738732 1.997 0.05 0.69803667445
-16.1173896167 -4.85219391781 1.07415932969 1.74049696408 0.163295877458 -0.230384191425 0.959300568512 2.047 0.05 0.694607775982
-15.9634021802 -4.88942312458 1.74049696408 2.39820290859 0.281467295573 0.123797853781 0.951551497777 2.097 0.05 0.691193220803
-15.850786269 -4.8479929203 2.39820290859 3.08530804541 0.0446114401715 -0.00393696931626 0.99899665649 2.147 0.05 0.687795231706
-15.8699081056 -4.85209761806 3.08530804541 3.76622234332 -0.100709496625 -0.00803833538355 0.994883401436 2.197 0.05 0.684416180752
-15.9242063068 -4.89184341847 3.76622234332 4.44208645606 -0.0582463949062 -0.108639787742 0.992373293675 2.247 0.05 0.681058344731
-15.9662197569 -4.95676119828 4.44208645606 5.11604740909 -0.0654509991564 -0.0824015871092 0.994447658327 2.297 0.05 0.677723907729
-15.9888391192 -4.90154260052 5.11604740909 5.76964118497 -0.00130634350533 0.246558469285 0.969127037437 2.347 0.05 0.674414963805
-16.0055841094 -4.80583842476 5.76964118497 6.43951099289 -0.0485878919066 0.0374376031579 0.998117048562 2.397 0.05 0.671133519744
-16.0218885909 -4.79327560958 6.43951099289 7.10739249077 0.0 0.0 1.0 2.447 0.05 0.667881497887
