# x0 y0 zi zf ux uy uz E deltaE deltaX
-0.0 -0.0 -0.0 0.0308476723718 -0.344054272486 0.91408376625 0.214656762909 0.047 0.047 0.143706967131
-0.000518061065992 0.225843502416 0.0308476723718 0.00593845313115 0.148980937374 0.985863844382 -0.0766626417512 0.097 0.05 0.324919917599
0.0307660836252 0.377799308555 0.00593845313115 -0.437559239372 0.0318931218287 -0.0369688717202 -0.99880735445 0.147 0.05 0.444027259638
-0.194039691061 0.251479206944 -0.437559239372 -0.528586847899 -0.877744705344 -0.447083536866 -0.172280420549 0.197 0.05 0.528368854902
-0.357504859393 -0.0661390140182 -0.528586847899 -0.941015770722 0.231958769073 -0.67635502422 -0.699098713103 0.247 0.05 0.589943759147
-0.413511486654 -0.48446015211 -0.941015770722 -1.32895148083 -0.391550030731 -0.68856870555 -0.610378334455 0.297 0.05 0.635565989493
-0.769820443933 -0.942192510967 -1.32895148083 -1.25634869071 -0.692358301518 -0.71336638594 0.108389952167 0.347 0.05 0.66982952443
-0.873761797402 -1.37437576694 -1.25634869071 -1.77551625155 0.367642453676 -0.555362611093 -0.745929887091 0.397 0.05 0.696000481839
-0.642510114852 -1.89650542202 -1.77551625155 -1.58314469469 0.288679995107 -0.91892758617 0.268767467899 0.447 0.05 0.715754619993
-0.761445267796 -2.45409311398 -1.58314469469 -1.93907406453 -0.608542310355 -0.626277707652 -0.487290969961 0.497 0.05 0.730424719072
-1.15222043047 -3.00794989084 -1.93907406453 -1.82384496754 -0.454598268774 -0.877033153068 0.155413199079 0.547 0.05 0.741437005856
-1.33991480765 -3.64815331913 -1.82384496754 -2.22835534809 -0.0511250467003 -0.840430681035 -0.539502085237 0.597 0.05 0.749784647025
-1.69314047875 -4.11709199504 -2.22835534809 -2.4012264029 -0.884194301934 -0.407259787336 -0.228779155619 0.647 0.05 0.755624149167
-1.97745437845 -4.44023937027 -2.4012264029 -3.0740956606 0.130945871013 -0.445598714287 -0.885604293514 0.697 0.05 0.759785451163
-1.57897570468 -4.60849182708 -3.0740956606 -3.38200957982 0.914813663813 0.00269473939029 -0.403867179751 0.747 0.05 0.762413819841
-0.90257822319 -4.80179399943 -3.38200957982 -3.43448793953 0.858076544911 -0.508903708156 -0.0687143281863 0.797 0.05 0.763717860588
-0.619825114517 -5.3755018068 -3.43448793953 -3.42871114068 -0.117556476409 -0.993037418104 0.00756049593176 0.847 0.05 0.764076710171
-0.29957689693 -5.8396134505 -3.42871114068 -3.57457364173 0.95618962501 -0.221878686564 -0.190974473349 0.897 0.05 0.763780093223
0.358072821559 -6.16271183125 -3.57457364173 -3.68712043095 0.766703623999 -0.624825256338 -0.147509159003 0.947 0.05 0.762981702104
0.875000931242 -6.70208475724 -3.68712043095 -3.55928730303 0.589273634359 -0.790312728659 0.167816491348 0.997 0.05 0.761743538393
1.34802166734 -7.29015633 -3.55928730303 -3.52980843536 0.654128792453 -0.755388102839 0.038785783138 1.047 0.05 0.760043120895
1.65825534627 -7.93237574756 -3.52980843536 -3.76361502347 0.162688262359 -0.937211050046 -0.308493074416 1.097 0.05 0.757898985412
1.87811983897 -8.58722005785 -3.76361502347 -4.09712395038 0.418895444804 -0.793471667095 -0.441508006542 1.147 0.05 0.755385909142
2.32987659945 -9.12062749619 -4.09712395038 -4.04042302519 0.78009343758 -0.621110185689 0.0753416609759 1.197 0.05 0.752583955029
2.99755938249 -9.33235664911 -4.04042302519 -4.03939570186 0.998276343802 0.0586725063996 0.00137054698659 1.247 0.05 0.749571765566
3.67483692958 -9.49282709321 -4.03939570186 -3.80188293049 0.812239856687 -0.488891215304 0.318200871789 1.297 0.05 0.74642401211
4.13732341447 -9.9416132638 -3.80188293049 -3.39317841277 0.428826017472 -0.71671419698 0.549935456746 1.347 0.05 0.743186337061
4.3106965151 -10.4008450163 -3.39317841277 -2.76248486177 0.0379099924486 -0.52145641608 0.852435357433 1.397 0.05 0.739872584471
4.31521977821 -10.7653399919 -2.76248486177 -2.11110998393 -0.0258007050875 -0.465963233916 0.884427831004 1.447 0.05 0.736492967546
4.2392958882 -10.8517819821 -2.11110998393 -1.41059237091 -0.181221466996 0.232307399765 0.9556108266 1.497 0.05 0.733057426225
3.92521863992 -10.8230156775 -1.41059237091 -0.886918073591 -0.678899671083 -0.154558387356 0.717779173215 1.547 0.05 0.729575776037
3.43780079863 -11.0304271289 -0.886918073591 -0.433072547186 -0.660451160901 -0.416027600494 0.625080234604 1.597 0.05 0.726059634076
2.91817937184 -11.2947977134 -0.433072547186 -0.0363698496146 -0.774669084448 -0.313734573688 0.549052298851 1.647 0.05 0.722522605592
2.33435310609 -11.3756990741 -0.0363698496146 0.341959946962 -0.845556543954 0.0902358551133 0.526204923418 1.697 0.05 0.718978062994
1.77654361041 -11.3379890488 0.341959946962 0.845944317766 -0.709609720931 0.0147356404545 0.704440845536 1.747 0.05 0.715438881771
1.47023188997 -11.3172386719 0.845944317766 1.54940344663 -0.147406310658 0.0434858340244 0.988119609064 1.797 0.05 0.711916980906
1.19649807619 -11.2003611468 1.54940344663 2.06408725583 -0.624668948406 0.286267172397 0.726525850128 1.847 0.05 0.708417751566
0.901526854404 -10.9977774894 2.06408725583 2.72306709662 -0.209118469039 0.287075081669 0.93480338221 1.897 0.05 0.704939512773
0.784018880452 -10.9034231667 2.72306709662 3.4189217093 -0.124878952394 -0.0194758575858 0.99198081545 1.947 0.05 0.701479909529
0.665558808383 -10.9427393118 3.4189217093 4.09769823184 -0.213914359197 -0.0930758652014 0.972408108896 1.997 0.05 0.69803667445
0.542287335214 -10.8623730689 4.09769823184 4.74737961251 -0.139968024818 0.324935684657 0.935321203045 2.047 0.05 0.694607775982
0.479688852653 -10.7000657777 4.74737961251 5.43088673668 -0.0404721658916 0.143102863587 0.98887995946 2.097 0.05 0.691193220803
0.268850093733 -10.5775069806 5.43088673668 5.97557355872 -0.572413725765 0.212571792075 0.791931663573 2.147 0.05 0.687795231706
0.00811966398266 -10.5012142864 5.97557355872 6.64792975127 -0.186666288653 0.00932111714255 0.982379159722 2.197 0.05 0.684416180752
-0.197960611465 -10.4135625632 6.64792975127 7.243261626 -0.417589953549 0.248031500185 0.874127568271 2.247 0.05 0.681058344731
-0.504839672461 -10.2247340108 7.243261626 7.79757691377 -0.485972231015 0.307991468839 0.817907235452 2.297 0.05 0.677723907729
-0.776728619829 -10.0872800485 7.79757691377 8.43356376016 -0.31793911285 0.0981217002018 0.943020070025 2.347 0.05 0.674414963805
-0.805954477538 -10.0861608732 8.43356376016 9.08318313343 0.232399627314 -0.0952662776873 0.967943567343 2.397 0.05 0.671133519744
-0.727968887605 -10.1181290693 9.08318313343 9.75106463132 0.0 0.0 1.0 2.447 0.05 0.667881497887
