# x0 y0 zi zf ux uy uz E deltaE deltaX
-0.0 -0.0 -0.0 0.141441385427 -0.0626066532633 0.165415955645 0.984234712142 0.047 0.047 0.143706967131
-0.0484602944671 0.166491670144 0.141441385427 0.0942143894662 -0.270600760093 0.951655771898 -0.145349648953 0.097 0.05 0.324919917599
-0.0800620173785 0.509193052715 0.0942143894662 -0.140369426457 0.0556725523316 0.847224673684 -0.528309491887 0.147 0.05 0.444027259638
-0.186335157171 0.925976553017 -0.140369426457 -0.023385007376 -0.449054497124 0.865637984164 0.221406727508 0.197 0.05 0.528368854902
-0.170234204194 1.26308386007 -0.023385007376 0.454528735993 0.45676950084 0.367557856639 0.810100515446 0.247 0.05 0.589943759147
-0.255875714608 1.4418987151 0.454528735993 0.890258251486 -0.693478481392 0.221521051705 0.68557714336 0.297 0.05 0.635565989493
-0.761317969917 1.68742311584 0.890258251486 0.859608593838 -0.851161605462 0.522905518914 -0.0457574002494 0.347 0.05 0.66982952443
-1.19158846654 1.67773808742 0.859608593838 0.346329529959 -0.41725232585 -0.53107378737 -0.737469408818 0.397 0.05 0.696000481839
-1.22078162482 1.42457588256 0.346329529959 -0.316833107355 0.32416347277 -0.190982767 -0.926522328728 0.447 0.05 0.715754619993
-1.19753930223 1.408128373 -0.316833107355 -1.01563317552 -0.254012293448 0.142111535919 -0.956703750456 0.497 0.05 0.730424719072
-1.59964597609 1.63366881559 -1.01563317552 -0.800306779008 -0.83442893293 0.468386530124 0.290417654916 0.547 0.05 0.741437005856
-1.87346901831 1.8230080316 -0.800306779008 -0.0545549564769 0.0947344087002 0.0418777920785 0.994621356265 0.597 0.05 0.749784647025
-1.73735577247 2.15535583628 -0.0545549564769 0.305200247126 0.266264764978 0.838110169575 0.476103369644 0.647 0.05 0.755624149167
-1.69133096089 2.30022355265 0.305200247126 0.974025278783 -0.143654321312 -0.452181402683 0.880281440811 0.697 0.05 0.759785451163
-2.0525439396 2.07985676903 0.974025278783 1.41642844113 -0.80439189076 -0.12745403304 0.580266452194 0.747 0.05 0.762413819841
-2.50245794229 2.26534355607 1.41642844113 1.94745948746 -0.375202055743 0.61298329451 0.695323592306 0.797 0.05 0.763717860588
-2.66907074152 2.60689500023 1.94745948746 2.67918903416 -0.0610895300862 0.281328556669 0.957665031478 0.847 0.05 0.764076710171
