# segID nPts chi2avg chi2min chi2max
0 8 7.73864718074 0.0246490065895 20.436640033
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 1 -1.0 -1.0 -1.0
6 4 19.8531915568 9.74213729791 28.5235522135
7 1 -1.0 -1.0 -1.0
8 6 4.68521507171 0.289148451046 16.7000224691
9 8 11.989599673 2.02218517506 28.2985890582
10 16 5.56521200476 0.0280978501822 36.2055053292
