# segID nPts chi2avg chi2min chi2max
0 13 6.11630992683 0.0640310448795 33.5103659819
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 33 3.74536590182 0.0431099247095 10.1038498299
