# segID k x0 y0 z0 p1p p2p p3p p4p chi2p p1f p2f p3f p4f chi2f cfxy cftxy
0 0 0.0681477232003 -0.0764565236869 -9.66605925105 0.0 0.0 0.0 0.0 0.0 -0.275254305241 3.57670255249 -0.0343402028442 0.365315907618 1000000.0 1.087931299 0.1087931299 0.05
0 1 -0.162579587007 0.105576270101 -9.04208687632 -0.275254305241 3.57670255249 -0.0343402028442 0.365315907618 0.77923345308 -1.11802835838 2.80464282588 -0.119826266686 0.287002690886 2.13924529315 1.20974425827 0.125725837701 0.05
0 2 -0.122812737514 0.32141164743 -8.42542735497 -1.11802835838 2.80464282588 -0.119826266686 0.287002690886 0.0544321574119 -1.18263710851 2.49179488912 -0.12656761223 0.254297738068 0.0952718871835 1.15848634006 0.128067878215 0.05
0 3 0.169296018314 0.657489593065 -7.7970167693 -1.18263710851 2.49179488912 -0.12656761223 0.254297738068 1.85741305109 0.325643911596 3.1061909253 0.0386240795423 0.321511949471 3.07480385687 1.07853935782 0.128755841299 0.05
0 4 -0.334415476984 0.297684178482 -7.22817870635 0.325643911596 3.1061909253 0.0386240795423 0.321511949471 4.60065497955 -1.07718783627 1.27380105289 -0.124692758234 0.107610795073 7.82311312254 1.02627843016 0.132315627637 0.05
0 5 -0.643539433703 0.0824938634098 -6.72193918408 -1.07718783627 1.27380105289 -0.124692758234 0.107610795073 4.71153784394 -2.45479754859 -0.357845719759 -0.296092937145 -0.0958853010992 8.39946452708 0.958549990589 0.132374464905 0.05
0 6 -1.17962794635 -0.143698702231 -6.23256801609 -2.45479754859 -0.357845719759 -0.296092937145 -0.0958853010992 5.84541708401 -4.34262901658 -1.6344314082 -0.548833770663 -0.266763043084 10.641647669 0.927427626788 0.13787701868 0.05
0 7 -1.56412945369 -0.442629625352 -5.7443142322 -4.34262901658 -1.6344314082 -0.548833770663 -0.266763043084 3.1579853654 -5.61854085186 -2.76597516608 -0.73462109429 -0.43074675486 5.66725420213 0.937903953621 0.151613314188 0.05
0 8 -2.21190403954 -0.591292001405 -5.29970966622 -5.61854085186 -2.76597516608 -0.73462109429 -0.43074675486 3.0578182362 -7.31538957351 -3.19658360723 -1.00323445484 -0.500155741371 5.43707285031 0.967082543454 0.170136892673 0.05
0 9 -2.44735246422 -0.860406505784 -4.86873419001 -7.31538957351 -3.19658360723 -1.00323445484 -0.500155741371 0.123126767518 -7.41694600161 -3.54206909266 -1.02175590827 -0.559610629251 0.216570506438 1.06364447923 0.204917743259 0.05
0 10 -2.82530221374 -1.19402119884 -4.35932333869 -7.41694600161 -3.54206909266 -1.02175590827 -0.559610629251 0.313535286016 -6.85033961239 -3.81877532204 -0.912575879668 -0.610728216445 0.493876699274 1.05483685849 0.224900294711 0.05
0 11 -2.88178109445 -1.85648091457 -3.84234546174 -6.85033961239 -3.81877532204 -0.912575879668 -0.610728216445 4.04175172739 -5.23036505945 -4.94309814974 -0.572947097167 -0.840479609202 6.14354649282 0.906465069066 0.216331613979 0.05
