# segID nPts chi2avg chi2min chi2max
0 10 10.042173233 0.550342629178 31.050968746
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 22 3.73668924479 0.00220178514843 16.6670113875
5 1 -1.0 -1.0 -1.0
6 12 6.27847910031 0.0812613997931 35.5149364339
