# segID nPts chi2avg chi2min chi2max
0 21 5.73648866322 0.152636657274 14.7700876847
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 12 8.08826987406 0.665065522538 24.3034623653
4 1 -1.0 -1.0 -1.0
5 12 7.59391671708 0.546010838159 36.030078132
