# segID nPts chi2avg chi2min chi2max
0 8 3.91292056019 0.038898274392 11.6869683699
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 38 3.87721472748 0.139399556921 17.0234338103
