# segID nPts chi2avg chi2min chi2max
0 21 4.73133728255 0.0663415321791 34.9386181104
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 7 4.78703372122 0.451291302146 13.3075270426
5 17 6.72034473777 0.0788583156875 25.0996463752
