# segID nPts chi2avg chi2min chi2max
0 6 10.1148283894 0.438132704879 25.5775041889
1 1 -1.0 -1.0 -1.0
2 14 7.45258488528 0.163327493056 19.1565059233
3 27 5.61431266906 0.0779444703961 20.2472930588
