# segID nPts chi2avg chi2min chi2max
0 18 4.72329504338 0.0345265998459 28.9612529166
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 26 4.86973601001 0.23249215009 36.8288619889
