# segID nPts chi2avg chi2min chi2max
0 26 4.84423104388 0.0347956283844 38.7528032646
1 1 -1.0 -1.0 -1.0
2 7 8.75868670406 0.443250931667 20.6977787827
3 14 4.27786521971 0.0195928036462 21.1980813542
