# segID nPts chi2avg chi2min chi2max
0 14 8.21731078919 0.147448225887 26.8534939444
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 5 6.96252921514 2.38492741219 13.5738196735
5 6 8.29500003561 0.400146782593 23.638049409
6 20 7.51811849586 0.152221738846 29.4937409001
