# segID nPts chi2avg chi2min chi2max
0 14 6.538160485 0.35337782742 35.4015824541
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 4 7.88688085043 1.14584919805 18.1677927533
6 7 3.90040260835 0.137947347793 8.59643074734
7 1 -1.0 -1.0 -1.0
8 18 8.82182027285 0.0787399374304 34.0173427118
