# segID nPts chi2avg chi2min chi2max
0 36 4.33100567952 0.153843309119 15.1456567184
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 10 7.73206751092 0.326218215452 21.2074305253
