# segID nPts chi2avg chi2min chi2max
0 28 8.38286750095 0.178073327746 34.7065151149
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 8 6.26508100166 0.356309343647 21.4681634489
4 1 -1.0 -1.0 -1.0
5 9 2.67174293498 0.0737593020801 7.53647569498
