# segID nPts chi2avg chi2min chi2max
0 25 3.91462277914 0.00738440981022 16.7053308514
1 7 10.2381219364 0.288096649382 25.8310249156
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 14 3.7317129813 0.0512915504187 8.57852238592
