# segID nPts chi2avg chi2min chi2max
0 9 15.4430822507 0.496426657348 38.2826889442
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 35 6.07363675303 0.121467851538 25.0525751891
