# segID nPts chi2avg chi2min chi2max
0 10 8.5948175371 2.04261536497 38.757117984
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 7 8.58388964143 0.900616698382 31.2121982583
6 7 7.37037959141 0.624423607121 22.2130880497
7 1 -1.0 -1.0 -1.0
8 1 -1.0 -1.0 -1.0
9 18 5.28169321781 0.187149335159 19.6710496083
