# segID nPts chi2avg chi2min chi2max
0 35 5.19026291938 0.103506376727 35.2354615221
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 11 6.28540171444 0.33544841244 34.39181753
