# segID nPts chi2avg chi2min chi2max
0 25 4.38456181505 0.0571311769778 15.3001754051
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 20 5.20517627338 0.140219496992 16.8425191628
