# segID nPts chi2avg chi2min chi2max
0 10 8.81416629259 0.776103259404 31.4705459028
1 1 -1.0 -1.0 -1.0
2 21 5.02029250106 0.238304079473 15.8398694403
3 8 14.71745953 0.100660598805 32.9934494875
4 1 -1.0 -1.0 -1.0
5 7 4.53699631511 0.432407091522 21.4348112011
