# segID nPts chi2avg chi2min chi2max
0 9 14.138422032 0.227656613705 35.7136902685
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 10 7.59999640381 0.244731293061 28.3423221192
4 10 6.18373167355 0.015465797108 24.7373035444
5 1 -1.0 -1.0 -1.0
6 1 -1.0 -1.0 -1.0
7 1 -1.0 -1.0 -1.0
8 14 4.19930209744 0.216420326237 17.3331413694
