# segID nPts chi2avg chi2min chi2max
0 12 9.69052352353 0.77008390176 22.1973720373
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 8 5.75880451146 0.0606297122883 18.6007583392
6 24 6.30840665074 0.280548514708 20.1320639407
