# segID nPts chi2avg chi2min chi2max
0 12 14.0074137869 0.569293662172 33.9620696252
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 34 5.74978885928 0.036088273234 17.3058366076
