# segID nPts chi2avg chi2min chi2max
0 8 7.55669995601 0.481473339843 23.6178674345
1 1 -1.0 -1.0 -1.0
2 16 3.49990412382 0.0642948081854 18.8071407434
3 1 -1.0 -1.0 -1.0
4 22 7.74477309635 0.194541321498 24.5563746066
