# segID nPts chi2avg chi2min chi2max
0 13 5.44447008037 0.274503287646 26.3338412522
1 3 12.4579201443 9.94380915131 14.9720311372
2 14 7.76376714253 0.464549090493 17.7109023838
3 1 -1.0 -1.0 -1.0
4 17 7.43633072353 0.118591298098 23.6626863424
