# segID nPts chi2avg chi2min chi2max
0 27 5.70381148521 0.541436861996 23.5951035633
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 19 6.42661072654 0.116480942063 27.8690506501
