# segID nPts chi2avg chi2min chi2max
0 15 7.69505579471 0.161694334635 39.5156359103
1 1 -1.0 -1.0 -1.0
2 2 37.5495023258 37.5495023258 37.5495023258
3 1 -1.0 -1.0 -1.0
4 7 7.4590941722 1.21816048433 16.1788443757
5 22 6.37927929793 0.25733473602 22.5950132877
