# segID nPts chi2avg chi2min chi2max
0 6 2.26972286939 0.187632927057 6.15874471114
1 1 -1.0 -1.0 -1.0
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 1 -1.0 -1.0 -1.0
5 1 -1.0 -1.0 -1.0
6 22 8.69241973585 0.167728593326 39.3746460882
7 1 -1.0 -1.0 -1.0
8 1 -1.0 -1.0 -1.0
9 1 -1.0 -1.0 -1.0
10 12 8.6812011463 0.923272341148 30.3451913474
