# segID nPts chi2avg chi2min chi2max
0 12 12.3716855982 0.0205460643293 36.0643614257
1 14 10.2342560202 0.214756372214 34.7626119061
2 1 -1.0 -1.0 -1.0
3 1 -1.0 -1.0 -1.0
4 7 7.87972258156 0.146383329463 31.3010669043
5 13 2.55876341503 0.325960944774 9.15710740739
