# segID nPts chi2avg chi2min chi2max
0 17 5.15251715955 0.049145532504 26.3596750504
1 1 -1.0 -1.0 -1.0
2 11 13.0119712794 1.47018142173 31.5410785305
3 19 6.11854528615 0.148235491069 31.838253281
